CRS_UID,SEM_ID,DEP_ID,CRS_NUM,CRS_CODE,CRS_NAME,CRS_DESC,CRS_GEAF,CRS_GEGH,CRS_DCOREL,CRS_UNITSTR,CRS_UNITS,CRS_PREREQ,CRS_COREQ,CRS_CROSS,CRS_NOTE
0,20231,CRIT,525,CRIT 525,Making and Curating Art,Provides students with a foundation in the history and theory of studio art and curatorial education and develops their teaching skills in these areas.,,,False,,4,,,,{}
0,20231,CRIT,555,CRIT 555,Methods of Curating,"First in a sequence of three courses on history/theory of curatorial methods, with practical experience necessary to mounting exhibitions and devising interfaces with the public. (Duplicates credit in former PAS 555a)",,,False,,4,,,,{}
0,20231,CRIT,557,CRIT 557,Curatorial Practicum,"Third in a sequence of three courses on history/theory of curatorial methods, with practical experience necessary to mounting exhibitions and devising interfaces with the public. Prerequisite: CRIT 556. (Duplicates credit in former PAS 555c)",,,False,,4,CRIT 556,,,{'prereq': ['Prerequisite: CRIT 556']}
0,20231,CRIT,590,CRIT 590,Directed Research,Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC. (Duplicates credit in former PAS 590),,,False,1.0-12.0 units,,,,,{}
0,20231,CRIT,591,CRIT 591,Field Internship Experience,"Supervised internship in an art institution or an art agency, or with an independent curator or artist, on projects and research specific to public space. Recommended preparation: Completion of first year of courses. Graded CR/NC. (Duplicates credit in former PAS 591)",,,False,"1.0 units, max 2",,,,,{}
0,20231,CRIT,594A,CRIT 594a,Master's Thesis,Credit on acceptance of thesis. Graded IP/CR/NC. (Duplicates credit in former PAS 594a),,,False,,2,,,,{}
0,20231,CRIT,594B,CRIT 594b,Master's Thesis,Credit on acceptance of thesis. Recommended preparation: 28 units of coursework. Graded IP/CR/NC. (Duplicates credit in former PAS 594b),,,False,,2,,,,{}
0,20231,CRIT,594Z,CRIT 594z,Master's Thesis,Credit on acceptance of thesis. Recommended preparation: 28 units of coursework. Graded IP/CR/NC. (Duplicates credit in former PAS 594z),,,False,,0,,,,{}
0,20231,DES,102,DES 102,Design Fundamentals,"Introduction to the basic elements and processes of visual communication and design. Instruction includes studio projects, lectures and readings. Various media used.",,,False,,4,,,,{}
0,20231,DES,105,DES 105,Art and Design Studio I,"Introduction to the fundamental elements in art making, design creation and thinking, including key principles of process and critical analysis.",,,False,,4,,,ART-105,"{'crosslist': ['Crosslist: This course is offered by the ART department but may qualify for major credit in DES. To register, enroll in ART 105.']}"
0,20231,DES,106,DES 106,Art and Design Studio II,"Introduction to the fundamental elements in art making, design creation and thinking, including the key principles of process and critical analysis.",,,False,,4,,,ART-106,"{'crosslist': ['Crosslist: This course is offered by the ART department but may qualify for major credit in DES. To register, enroll in ART 106.']}"
0,20231,DES,110,DES 110,Drawing for Art and Design,"An introduction to drawing, both skill and perception oriented, as the basic tool for all the visual arts and design.",,,False,,4,,,ART-110,"{'crosslist': ['Crosslist: This course is offered by the ART department but may qualify for major credit in DES. To register, enroll in ART 110.']}"
0,20231,DES,123,DES 123xg,The Design Challenge,An overview of the creative design process and introduction to techniques to solve visual problems.,A,,False,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,DES,202,DES 202,Design II,"Exploration of essential elements of traditional and digital design, including color and image-text integration, editing information, typography and sequencing.",,,False,,4,(FADN 102 or DES 102),Corequisite: (FADN 203 or DES 203),,"{'prereq': ['Prerequisite: 1 from (FADN 102 or DES 102)'], 'coreq': ['Corequisite: 1 from (FADN 203 or DES 203)']}"
0,20231,DES,203,DES 203,Digital Tools for Design,"Exploration of the processes of germination, ideation and application/execution in design integrated with computer usage.",,,False,,2,,,,{}
0,20231,DES,213,DES 213,Digital Tools in 3D Design,"3D digital modeling, rendering, digital capture and production methods for product, package and environmental design.",,,False,,2,(FADN 102 or DES 102),,,{'prereq': ['Prerequisite: 1 from (FADN 102 or DES 102)']}
0,20231,DES,230,DES 230,3D Design,"Introduction to the study of 3-D Design. Includes a wide investigation of materials, tools, and techniques specific to dimensional design as they apply to package, product, and environmental design.",,,False,,4,(DES 102 or FADN 102 or ART 140),,,{'prereq': ['Prerequisite: 1 from (DES 102 or FADN 102 or ART 140)']}
0,20231,DES,302,DES 302,Design III,"Advanced exploration of typography and image-text integration, including collaborative projects, pre-press and proofing techniques, narrative concepts and information architecture.",,,False,,4,(DES 202 or FADN 202),,,{'prereq': ['Prerequisite: 1 from (DES 202 or FADN 202)']}
0,20231,DES,303,DES 303,Web Design,A workshop-based course that focuses on software applications in design and web design.,,,False,,2,(DES 203 or FADN 203),,,{'prereq': ['Prerequisite: 1 from (DES 203 or FADN 203)']}
0,20231,DES,313,DES 313,Graphic Design in Fashion,An intensive studio and lecture course focusing on the applications of graphic design in fashion and related fields.,,,False,,4,(DES 102 or FADN 102),,,{'prereq': ['Prerequisite: 1 from (DES 102 or FADN 102)']}
0,20231,DES,314,DES 314,Illustration for Art and Design,"Illustration techniques and professional practices across the range of fine art, comics, editorial illustration, narrative arts, visual development and others. Digital and hybrid approaches.",,,False,,2,,,ART-314,"{'crosslist': ['Crosslist: This course is offered by the ART department but may qualify for major credit in DES. To register, enroll in ART 314.']}"
0,20231,DES,322,DES 322,Publication Design,"Application of layout, typography, design principles and image making in the design and production of books, magazines, zines and digital books.",,,False,,4,(DES 202 or FADN 202) and (DES 203 or FADN 203),,,{'prereq': ['Prerequisite: 1 from (DES 202 or FADN 202) and 1 from (DES 203 or FADN 203)']}
0,20231,DES,323,DES 323g,Design Theory,"A comprehensive study of visual communication focusing on graphic design from 1900 to the present. An introduction to design thinking, language and principles including political and cultural implications.",A,,False,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,DES,330,DES 330,3D Design,"A continuation of DES 230 to produce finished models and prototypes of package, product and environmentally-based designs in actual and virtual space.",,,False,,4,(DES 230 or FADN 230),,,{'prereq': ['Prerequisite: 1 from (DES 230 or FADN 230)']}
0,20231,DES,332A,DES 332a,Typography,The study of visual communication through the use of letterforms from historical tradition to contemporary experimental rebellion.,,,False,,2,,,,{}
0,20231,DES,332B,DES 332b,Typography,Continuation of DES 332a.,,,False,,2,(DES 332A or FADN 332A),,,{'prereq': ['Prerequisite: 1 from (DES 332A or FADN 332A)']}
0,20231,DES,402,DES 402,Advanced Design Projects,Advanced information design within a flexible curriculum. Emphasis on team-oriented projects.,,,False,"4.0 units, max 12",,(FADN 302 or DES 302),,,{'prereq': ['Prerequisite: 1 from (FADN 302 or DES 302)']}
0,20231,DES,413,DES 413,Professional Practice in Design,"A summation of one's practice, with a focus on transitioning to a career as a professional designer.",,,False,,4,(DES 402 or FADN 402),,,"{'prereq': ['Prerequisite: 1 from (DES 402 or FADN 402)'], 'restriction': ['Restriction:  Registration open to the following class level(s): Senior', 'Restriction:  Registration open to the following school(s): Roski School of Art and Design']}"
0,20231,DES,418,DES 418,Independent Studies in Design,Independent research of specific topics under the direction of a faculty member. Administrative and faculty approval required.,,,False,"1.0-4.0 units, max 12",,,,,{}
0,20231,DES,419,DES 419,Professional Internship in the Arts,"An experiential/academic opportunity in a museum, gallery, community cultural center or related facility. Lectures, seminars, written analysis and working internship.",,,False,"2.0 units, max 4",,,,ART-419,"{'crosslist': ['Crosslist: This course is offered by the ART department but may qualify for major credit in DES. To register, enroll in ART 419.']}"
0,20231,DES,432,DES 432,Special Projects in Design,"Students work on projects for outside clients, and receive instruction in professional practices, advanced design techniques, and sophisticated technology. By invitation or portfolio review only. Only open to upper division students.",,,False,,2,(FADN 302 or DES 302),,,{'prereq': ['Prerequisite: 1 from (FADN 302 or DES 302)']}
0,20231,DES,494A,DES 494a,Senior Thesis,Research and writing of a senior-level thesis or thesis project under the supervision of a faculty committee.,,,False,,2,,,,"{'restriction': ['Restriction:  Registration open to the following major(s): Design', 'Restriction:  Registration open to the following class level(s): Senior', 'Restriction:  Registration open to the following school(s): Roski School of Art and Design']}"
0,20231,DES,494B,DES 494b,Senior Thesis,Research and writing of a senior-level thesis or thesis project under the supervision of a faculty committee.,,,False,,2,DES 494A,,,"{'prereq': ['Prerequisite: DES 494A'], 'restriction': ['Restriction:  Registration open to the following major(s): Design', 'Restriction:  Registration open to the following class level(s): Senior', 'Restriction:  Registration open to the following school(s): Roski School of Art and Design']}"
0,20231,DES,514,DES 514,Designers in Residence Forum,Seminar in the professional practice of design featuring formal presentations and mentoring opportunities by designers in residence.,,,False,"2.0 units, max 4",,,,,{}
0,20231,DES,520,DES 520,Individual Studies,Investigation of creative problems through various design media.,,,False,"2.0 units, max 8",,,,,"{'alert': [""Note: Students work with distinguished faculty and visiting design professionals through a series of private studio meetings. Visits typically occur weekly, but may occur more or less frequently, as determined by the students' needs and faculty advisors. ""]}"
0,20231,DES,523,DES 523,Design Theory,"A critical examination of issues, theories, movements and practices that are relevant to the contemporary professional designer.",,,False,,4,,,,{}
0,20231,DES,530,DES 530,Design Studio Co-Lab,"A critical examination of contextual issues, theories, movements and ideas that are relevant to the contemporary design practice in collaboration with a professional client.",,,False,"2.0 units, max 6",,,,,{}
0,20231,DES,550,DES 550,Advancement,A preparatory workshop to prepare students advancing to candidacy.,,,False,,2,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student', 'Restriction:  Registration open to the following school(s): Roski School of Art and Design']}"
0,20231,DES,590,DES 590,Directed Research,Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department.,,,False,"1.0-12.0 units, max 12",,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student', 'Restriction:  Registration open to the following school(s): Roski School of Art and Design']}"
0,20231,DES,591,DES 591,Field Internship Experience,"Supervised internship in a design firm, or with an independent designer, on projects and research specific to design practice.",,,False,,2,,,,{}
0,20231,DES,594A,DES 594a,Master's Thesis,Credit on acceptance of thesis.,,,False,,2,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student', 'Restriction:  Registration open to the following school(s): Roski School of Art and Design']}"
0,20231,DES,594B,DES 594b,Master's Thesis,Credit on acceptance of thesis.,,,False,,2,DES 594A,,,"{'prereq': ['Prerequisite: DES 594A'], 'restriction': ['Restriction:  Registration open to the following class level(s): Master Student', 'Restriction:  Registration open to the following school(s): Roski School of Art and Design']}"
0,20231,DES,594Z,DES 594z,Master's thesis,Credit upon acceptance of master's thesis.,,,False,,0,,,,{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student']}
0,20231,GESM,110,GESM 110g,Seminar in the Arts,"The multifaceted history of the creative act, its analysis, production, and context as a representation of human experience. (Satisfies GE-A, The Arts) Open only to Freshmen.",A,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen'], 'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,GESM,111,GESM 111g,Seminar in the Arts,"The multifaceted history of the creative act, its analysis, production, and context as a representation of human experience. Offered by a USC professional school.",A,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen'], 'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,GESM,120,GESM 120g,Seminar in Humanistic Inquiry,"Interpretation and analysis of works of the imagination, exploring language, thought, and cultural traditions in relation to one another. (Satisfies GE-B, Humanistic Inquiry) Open only to Freshmen.",B,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen'], 'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,GESM,130,GESM 130g,Seminar in Social Analysis,"Individual and collective human action as it shapes and is shaped by economic organizations, political institutions, and broad social and cultural settings. (Satisfies GE-C, Social Analysis) Open only to Freshmen.",C,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen'], 'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,GESM,131,GESM 131g,Seminar in Social Analysis,The causes and consequences of social phenomena; quantitative and qualitative methods of the social sciences; how people behave and influence the world through cultural forms. Offered by a professional school.,C,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen'], 'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,GESM,140,GESM 140g,Seminar in the Life Sciences,"Scientific understanding of a full range of living systems from molecules to ecosystems, prokaryotes to humans, past and present. (Satisfies GE-D, Life Sciences) Open only to Freshmen.",D,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen'], 'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,GESM,141,GESM 141g,Seminar in the Life Sciences,Scientific understanding of living systems from molecules to ecosystems; how data is generated and interpreted; how scientific discovery spurs technological growth and impacts society. Offered by a professional school.,D,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen'], 'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,GESM,150,GESM 150Lg,Seminar in the Physical Sciences,"Analysis of natural phenomenon through quantitative description and synthesis; the processes by which scientific knowledge is obtained, evaluated, and placed in social context. (Satisfies GE-E, Physical Sciences) Open only to Freshmen.",E,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen'], 'generaleducation': [""General Education: This course satisfies the university's general education requirement.""], 'alert': ['Note: Register for one lecture and one lab listed immediately following that lecture ']}"
0,20231,GESM,160,GESM 160g,Seminar in Quantitative Reasoning,"Analysis and manipulation of data and information related to quantifiable objects, symbolic elements, or logic; formal reasoning, abstract representation, and empirical analysis. (Satisfies GE-F, Quantitative Reasoning). Open only to Freshmen.",F,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen, Sophomore'], 'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,GESM,161,GESM 161g,Seminar in Quantitative Reasoning,"Logical or statistical inference, probability, or mathematical analysis used as tools to evaluate hypotheses, claims, questions, or problems within a formal mode of thought. Offered by a professional school.",F,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen, Sophomore'], 'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,GERO,200,GERO 200,Gerontology,"Introduction to adult development through the lifespan; biological, psychological, and social processes; gerontology as a career for the future.",,,False,,4,,,,{}
0,20231,GERO,311,GERO 311,Medical Issues of Older Persons,"Clinical cases for understanding changes occurring with normal aging, health behaviors that modify age-dependent diseases and history, prevention and treatment of age-related diseases and disorders.",,,False,,4,,,,{}
0,20231,GERO,315,GERO 315g,A Journey into the Mind,Introduction to the brain and mind. A unique multimedia approach to stress how knowledge about the mind is gained from scientific and clinical investigations.,D,,False,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""], 'alert': ['Note: Lecture (1 hr 50min) and Lab (1hr) ']}"
0,20231,GERO,320,GERO 320g,Psychology of Adult Development,"How psychologists study thinking, memory, emotions, personality, and behavior, and how people change in these throughout adulthood to old age.",C,,False,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""], 'alert': ['Note: This course carries GE credit but it is intended for a specific group of students rather than a general student audience. Gerontology majors can obtain D-clearance through the department. ']}"
0,20231,GERO,321,GERO 321,Introduction to Psychology and Aging,An introduction to the core curriculum in the study of Gerontology. Research perspectives on adult development and aging; methodological issues; personality and relationship issues; general mental and emotional components of aging; research methods.,,,False,,4,,,,{}
0,20231,GERO,340,GERO 340,"Policy, Values, and Power in an Aging Society",How Americans' political values affect public policy. Studies of landmark legislation to explore the social contract between generations and role of governments in social welfare.,,,False,,4,,,,{}
0,20231,GERO,380,GERO 380m,Diversity in Aging,Exploring diversity in the older population and variability in the human aging process.,,,False,,4,,,,"{'multicultural': [""Diversity: This course satisfies the university's diversity requirement.""], 'alert': ['Note: Internet Course ']}"
0,20231,GERO,411,GERO 411L,"Physiology, Nutrition, and Aging","Explores nutritional needs and the physiological, psychological, and sociological relationships to nutrition. Laboratory experiments in assessment and evaluation.",,,False,2.0-4.0 units,,,,,{'alert': ['Note: 2 Units ']}
0,20231,GERO,414,GERO 414,Neurobiology of Aging,Age-related changes in nervous system structure and function; relationship of brain changes to changes in cognitive function and perception; Alzheimer's and Parkinson's diseases.,,,False,,4,,,,{}
0,20231,GERO,415,GERO 415,Neuroaffective Disorders of Aging,"Methods of studying, evaluating, and treating cognitive, psychiatric, and behavioral problems associated with medical conditions of old age.",,,False,,4,,,,{}
0,20231,GERO,416,GERO 416,Health Issues in Adulthood,"Physiological, psychological, and social health problems of adults as they are impacted by health choices throughout life.",,,False,,4,,,,{}
0,20231,GERO,435,GERO 435m,Women and Aging,"Problems and resources of the middle-aged and older woman in a changing society; including discrimination, stereotypes, employment, social interaction, etc.",,,False,,4,,,,"{'multicultural': [""Diversity: This course satisfies the university's diversity requirement.""]}"
0,20231,GERO,437,GERO 437,Social and Psychological Aspects of Death and Dying,"Introduction and critical survey of the current issues, concepts, and research of the social and psychological aspects of death and dying.",,,False,2.0-4.0 units,,,,,{'alert': ['Note: 4 Units ']}
0,20231,GERO,440,GERO 440,Biodemography of Aging,Consideration of the biological and social-cultural factors that govern the evolution of life spans and the life of humans and selected animal models. Recommended preparation: statistics,,,False,,4,(BISC 120 or BISC 121),,,{'prereq': ['Prerequisite: 1 from (BISC 120 or BISC 121)']}
0,20231,GERO,461,GERO 461,Seminar in Molecular and Computational Biology,"Topical seminar in molecular and computational biology. Junior, senior or graduate standing.",,,False,,2,,,BISC-461,"{'restriction': ['Restriction:  Registration open to the following class level(s): Junior, Senior, Master Student, Doctoral Student'], 'crosslist': ['Crosslist: This course is offered by the BISC department but may qualify for major credit in GERO. To register, enroll in BISC 461.']}"
0,20231,GERO,481,GERO 481,Case Management for Older Adults,"Overview of the concepts, characteristics, skills, and clinical issues of case management in a variety of settings serving older persons.",,,False,,4,,,,{}
0,20231,GERO,489,GERO 489,"Finding the Key to a Long, Happy Life in Nicoya, Costa Rica","Immersion into lifestyles shown to improve quality of life and extend lifespan by studying populations in ""Blue Zone"" communities throughout the world.",,,False,,4,,,,"{'alert': ['Note: Maymester: May 15-June 3 (first week on campus, second and third week in Costa Rica). ']}"
0,20231,GERO,490,GERO 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Junior, Senior']}"
0,20231,GERO,491,GERO 491,Practicum,Supervised experience in one or more community agencies. Graded CR/NC.,,,False,"2.0-8.0 units, max 8",,,,,{}
0,20231,GERO,492,GERO 492,Senior Seminar,An in-depth integration of major research and professional themes in the study of human development and aging.,,,False,,4,,,,{'alert': ['Note: Class is in GER 224 on Tuesdays and GER 116 on Thursdays. ']}
0,20231,GERO,493,GERO 493,Longevity and Death among Ancient and Modern European Populations,"The discoveries of ancient humans and bodies that have been preserved illuminate the connection between diet, health, and disease.",,,False,,2,,,,"{'alert': ['Note: Maymester: May 15-June 2 (first week on campus, second and third week in Italy). ']}"
0,20231,GERO,494,GERO 494,Emotion-Cognition Interactions and Aging,"Covers the paradox of emotion in aging, as well as how stress and emotion influence cognition and the brain across the lifespan.",,,False,,4,,,,"{'alert': ['Note: Maymester: May 15-June 3 (first week on-campus, second and third week in Israel). ']}"
0,20231,GERO,495,GERO 495,Practicum in Geriatric Care,"Supervised experience in a geriatric health care setting which allows students to put theories and ideas into practive. Graded CR/NC. Lecture, discussion, and fieldwork.",,,False,,4,,,,{}
0,20231,GERO,498,GERO 498,"Nutrition, Genes, Longevity and Diseases","Examines role of nutrition and genes and the impact each has on longevity and diseases, particularly diseases related to aging.Offered in Genoa, Italy.",,,False,,4,,,,"{'alert': ['Note: Online section only. Does not go to Genoa, Italy. ']}"
0,20231,GERO,499,GERO 499,Special Topics,Examination of special topics in the area of gerontology.,,,False,"2.0-4.0 units, max 8",,,,,"{'alert': ['Note: Maymester: May 15-June 2 (first week on-campus), weeks 2-3 in South Korea. ']}"
0,20231,GERO,500,GERO 500,Perspectives on a Changing Society,"A web based course analyzing physical, mental, and social age-related changes as well as implications of population aging trends for individuals and society.",,,False,,4,,,,{}
0,20231,GERO,502,GERO 502,Marketing and Shifts in Consumer Decision Making,"Branding, marketing, and consumer behavior through examination of established, transitioning and emerging aging services and organizations.",,,False,,4,,,,{}
0,20231,GERO,504,GERO 504,Current Issues in Aging Services Management,Basic skills needed for an executive working in an aging services environment. Recommended for entry level administrators and managers.,,,False,,4,,,,{}
0,20231,GERO,505,GERO 505,Housing and Community Policies and Programs,Examination of the behavioral and social consequences of design and the environment to create a more satisfying physical environment for both frail and active older adults.,,,False,,4,,,,{}
0,20231,GERO,506,GERO 506,Technological Innovations in Aging,Reflections on shifts in preferences for aging in place and the market ramifications of innovations in science and technology on older consumers and service provider.,,,False,,4,,,,{}
0,20231,GERO,508,GERO 508,The Mind and Body Connection through the Lifespan,"An introduction to mind-body processes involved in healthy aging. Examines the interplay of emotions, beliefs, and behaviors in shaping health-relevant biological processes.",,,False,,4,,,,{}
0,20231,GERO,510,GERO 510,Physiology of Development and Aging,"Examination of lifespan physiology of human development, growth, and aging; major emphasis in the physiology of the later years and implications for health maintenance.",,,False,,4,,,,{}
0,20231,GERO,516,GERO 516,Introduction to Genomic Science for Biologists,"Broad introduction to genomics for students with a biology background, including overviews of 'wet' genomics techniques, available public databases and useful analytical tools.",,,False,,4,BISC 120 and BISC 220,,,{'prereq': ['Prerequisite: BISC 120 and BISC 220']}
0,20231,GERO,517,GERO 517L,Advanced Therapeutic Nutrition,"Application of nutrition science, physiology, biochemistry, and metabolism to evaluate critically ill patients and plan nutrition intervention and monitoring. Open only to graduate students.",,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student, Doctoral Student, Graduate Visitor']}"
0,20231,GERO,520,GERO 520,Life Span Developmental Psychology,"Behavior from adulthood to old age; study of major components of behavior such as perception, cognitive processes, personality, intergenerational relationships, sexuality, and life styles.",,,False,2.0-4.0 units,,,,,{}
0,20231,GERO,530,GERO 530,Life Span Developmental Sociology,"Life-span perspective on the sociological theories of marriage and the family, intergenerational relationships, work and retirement, and other forms of social organization.",,,False,,4,,,,{}
0,20231,GERO,540,GERO 540,Social Policy and Aging,Major legislation and programs; examination and analysis of policy-making and political processes affecting development and implementation of programs for older persons.,,,False,,4,,,,{}
0,20231,GERO,550,GERO 550,Administration and System Management in Programs for Older Adults,Application of theories of administration and system management to public and volunteer programs and services for older adults including residential institutions and community programs.,,,False,,4,,,,{}
0,20231,GERO,552,GERO 552,Human Resources and Aging,"Addresses legal issues and liability arising out of the employer-employee relationship, and how to identify and act proactively to minimize such risk.",,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student, Master Student']}"
0,20231,GERO,555,GERO 555,Integrating Gerontology,"Aging (commonalities and distinctions) as addressed by biologists,psychologists, and sociologists. Topics include researchperspectives, normative agings, functional decline and disability,and aging and society.",,,False,,4,,,,{}
0,20231,GERO,560,GERO 560,Fundamentals of Nutrition,"Explore the role of micronutrients, vitamins, minerals and phytonutrients in human nutrition, including digestion, absorption, metabolism, and major biological, physiological and metabolic roles.",,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student, Graduate Visitor, Master Student']}"
0,20231,GERO,561,GERO 561,Introduction to Aging and Normal Changes with Aging,"Introduces medical and health care professionals to the interdisciplinary field of gerontology. Examines the worlds changing demography; effects of aging on physical, psychological and social changes; aging process, ethical issues, aging stereotypes.",,,False,,4,,,,{}
0,20231,GERO,563,GERO 563,Geronpsychology,Understanding geronpsychology and cognition in advanced age; psychosocial theories of aging and psychodynamic models.,,,False,,4,,,,{}
0,20231,GERO,566,GERO 566,Cognitive Decline,Covers cognitive decline for people with Alzheimers Disease or other forms of dementia. Imaging technology to identify and find treatment options.,,,False,,4,,,,{}
0,20231,GERO,569,GERO 569,Healthcare Leadership and Administration,Application of basic management concepts in a healthcare setting; achieving patient care goals and objectives via team caregiving.,,,False,,1,,,,{}
0,20231,GERO,575,GERO 575,Marketing Senior Living,Current practices in marketing senior living and associated services. Examines behaviors and preferences of older adults and their families. Explores new media platforms.,,,False,,3,,,,{}
0,20231,GERO,577,GERO 577,Food Service and Senior Living,"Addresses the food services components of senior living. Covers pricing, menu design and nutrition.",,,False,,2,,,,{}
0,20231,GERO,579,GERO 579,Branding Senior Living,"Marketing models aimed to provide services for senior living. Analyze various institutions models for marketing, communicating and technological influence to brand a facility.",,,False,,2,,,,{'alert': ['Note: Class will take place in GER 228A. ']}
0,20231,GERO,587,GERO 587,Interprofessional Education and Collaboration for Geriatrics,Students from multiple health professions learn about aging and collaborative team care through a combination of didactic and experiential learning working in a community-based setting.,,,False,,0,,,OT-589,"{'restriction': ['Restriction:  Registration open to the following school(s): Dana and David Dornsife College of Letters, Arts and Sciences, Keck School of Medicine, Leonard Davis School of Gerontology, Ostrow School of Dentistry, Alfred E. Mann School of Pharmacy and Pharmaceutical Sciences, Suzanne Dworak-Peck School of Social Work'], 'crosslist': ['Crosslist: This course is offered by the OT department but may qualify for major credit in GERO. To register, enroll in OT 589.']}"
0,20231,GERO,589,GERO 589,Case Studies in Leadership and Change Management,Examination of case studies of issues affecting the aging services industries and the role industry leaders play in reacting to change.,,,False,,4,,,,{}
0,20231,GERO,590,GERO 590,Directed Research,Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,{}
0,20231,GERO,591,GERO 591,Field Practicum,Supervised experiential learning in one or more organizations that serve older adults; includes a regularly scheduled seminar. Graded CR/NC.,,,False,"1.0-12.0 units, max 12",,,,,{}
0,20231,GERO,592,GERO 592,Multidisciplinary Research Seminar in Aging,"Multidisciplinary perspectives on current research in Gerontology including physiology, neurobiology, health and medicine, psychology, sociology and public policy. Topics will change each semester.",,,False,"2.0 units, max 8",,,,,{'alert': ['Note: MAFMD students only. ']}
0,20231,GERO,593,GERO 593,Research Methods,"An introduction to research methods and their application to gerontology including problem formation, research design, data collection, descriptive and analytical statistics, interpretation, and report preparation.",,,False,,4,,,,{}
0,20231,GERO,600,GERO 600,Geroscience,"Emphasizes the molecular and cellular biology of aging and age-related pathology and other aspects of basic aging research, including evolutionary biology, demography, epidemiology and bioinformatics.",,,False,,4,,,,{}
0,20231,GERO,602A,GERO 602a,Seminar on Discoveries in Biogerontology,Critical analyses of primary scientific data and interpretations presented in the literature. (Duplicates credit in former GERO 602),,,False,,2,,,,{}
0,20231,GERO,602B,GERO 602b,Seminar on Discoveries of Biogerontology,Critical analyses of primary scientific data and interpretations presented in the literature. (Duplicates credit in former GERO 602),,,False,,2,GERO 602a,,,{'prereq': ['Prerequisite: GERO 602a']}
0,20231,GERO,614,GERO 614L,Laboratory Rotations in the Biology of Aging,Mandatory organized laboratory rotation. Allows students to participate in laboratory activities. Designed to help select dissertation advisor and research.,,,False,"4.0 units, max 12",,,,,{'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}
0,20231,GERO,616,GERO 616,Mass Spectrometry,Introduction to mass spectrometry and its application to gerontology. Problem formation; research design and data collection; descriptive and analytical statistics; interpretation and report preparation.,,,False,,2,,,,"{'restriction': ['Restriction:  Registration open to the following major(s): Biology of Aging', 'Restriction:  Registration open to the following class level(s): Doctoral Student', 'Restriction:  Registration open to the following school(s): Leonard Davis School of Gerontology']}"
0,20231,GERO,640,GERO 640,Data Analysis Strategies,"Hands-on experience in developing and testing hypotheses using various types of databases, data management and analysis strategies and written presentation of findings. Recommended preparation: GERO-593.",,,False,,4,GERO 593,,,{'prereq': ['Prerequisite: GERO 593']}
0,20231,GERO,790,GERO 790,Research,Research leading up to the doctorate. Maximum units which may be applied toward the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,{}
0,20231,GERO,794A,GERO 794a,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,,,,{}
